doc_id,section,market,filer_name,cat,gold,auto,labels
S100YKK1,報酬,プライム,ＵＴグループ株式会社,会計数字,1,1,当期純利益
S100YKK1,報酬,プライム,ＵＴグループ株式会社,財務比率,0,0,当期純利益
S100YKK1,報酬,プライム,ＵＴグループ株式会社,非財務指標,0,0,当期純利益
S100YKK1,報酬,プライム,ＵＴグループ株式会社,株価関連指標,0,0,当期純利益
S100YKK1,方針,プライム,ＵＴグループ株式会社,会計数字,1,1,"EPS,エンゲージメント,営業利益,売上総利益,売上高,当期純利益,配当性向"
S100YKK1,方針,プライム,ＵＴグループ株式会社,財務比率,0,0,"EPS,エンゲージメント,営業利益,売上総利益,売上高,当期純利益,配当性向"
S100YKK1,方針,プライム,ＵＴグループ株式会社,非財務指標,0,1,"EPS,エンゲージメント,営業利益,売上総利益,売上高,当期純利益,配当性向"
S100YKK1,方針,プライム,ＵＴグループ株式会社,株価関連指標,1,1,"EPS,エンゲージメント,営業利益,売上総利益,売上高,当期純利益,配当性向"
S100XN2T,報酬,プライム,アステナホールディングス株式会社,会計数字,1,1,"DOE,EBITDA,ROE,売上高,当期純利益"
S100XN2T,報酬,プライム,アステナホールディングス株式会社,財務比率,1,1,"DOE,EBITDA,ROE,売上高,当期純利益"
S100XN2T,報酬,プライム,アステナホールディングス株式会社,非財務指標,0,0,"DOE,EBITDA,ROE,売上高,当期純利益"
S100XN2T,報酬,プライム,アステナホールディングス株式会社,株価関連指標,1,1,"DOE,EBITDA,ROE,売上高,当期純利益"
S100XN2T,方針,プライム,アステナホールディングス株式会社,会計数字,1,1,"ROE,サステナビリティ,売上高,当期純利益率"
S100XN2T,方針,プライム,アステナホールディングス株式会社,財務比率,1,1,"ROE,サステナビリティ,売上高,当期純利益率"
S100XN2T,方針,プライム,アステナホールディングス株式会社,非財務指標,0,1,"ROE,サステナビリティ,売上高,当期純利益率"
S100XN2T,方針,プライム,アステナホールディングス株式会社,株価関連指標,0,0,"ROE,サステナビリティ,売上高,当期純利益率"
S100YEE5,報酬,プライム,アズビル株式会社,会計数字,1,1,"ROE,SDGs,TSR,エンゲージメント,事業利益,営業利益,売上収益,売上高,女性管理職比率,脱炭素/温室効果ガス,非財務指標"
S100YEE5,報酬,プライム,アズビル株式会社,財務比率,1,1,"ROE,SDGs,TSR,エンゲージメント,事業利益,営業利益,売上収益,売上高,女性管理職比率,脱炭素/温室効果ガス,非財務指標"
S100YEE5,報酬,プライム,アズビル株式会社,非財務指標,1,1,"ROE,SDGs,TSR,エンゲージメント,事業利益,営業利益,売上収益,売上高,女性管理職比率,脱炭素/温室効果ガス,非財務指標"
S100YEE5,報酬,プライム,アズビル株式会社,株価関連指標,1,1,"ROE,SDGs,TSR,エンゲージメント,事業利益,営業利益,売上収益,売上高,女性管理職比率,脱炭素/温室効果ガス,非財務指標"
S100YEE5,方針,プライム,アズビル株式会社,会計数字,1,1,"ESG,ROE,SDGs,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100YEE5,方針,プライム,アズビル株式会社,財務比率,1,1,"ESG,ROE,SDGs,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100YEE5,方針,プライム,アズビル株式会社,非財務指標,0,1,"ESG,ROE,SDGs,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100YEE5,方針,プライム,アズビル株式会社,株価関連指標,0,0,"ESG,ROE,SDGs,サステナビリティ,営業利益,営業利益率,売上高,脱炭素/温室効果ガス"
S100YCY5,報酬,プライム,アルインコ株式会社,会計数字,1,1,"EBITDA,ESG,ROE,売上高,経常利益"
S100YCY5,報酬,プライム,アルインコ株式会社,財務比率,1,1,"EBITDA,ESG,ROE,売上高,経常利益"
S100YCY5,報酬,プライム,アルインコ株式会社,非財務指標,0,1,"EBITDA,ESG,ROE,売上高,経常利益"
S100YCY5,報酬,プライム,アルインコ株式会社,株価関連指標,0,0,"EBITDA,ESG,ROE,売上高,経常利益"
S100YCY5,方針,プライム,アルインコ株式会社,会計数字,0,0,配当性向
S100YCY5,方針,プライム,アルインコ株式会社,財務比率,0,0,配当性向
S100YCY5,方針,プライム,アルインコ株式会社,非財務指標,0,0,配当性向
S100YCY5,方針,プライム,アルインコ株式会社,株価関連指標,1,1,配当性向
S100YD39,報酬,プライム,アルビス株式会社,会計数字,1,1,"ROE,エンゲージメント,売上高,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YD39,報酬,プライム,アルビス株式会社,財務比率,1,1,"ROE,エンゲージメント,売上高,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YD39,報酬,プライム,アルビス株式会社,非財務指標,0,1,"ROE,エンゲージメント,売上高,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YD39,報酬,プライム,アルビス株式会社,株価関連指標,0,0,"ROE,エンゲージメント,売上高,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YD39,方針,プライム,アルビス株式会社,会計数字,1,1,"PBR,ROE,WACC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益,営業利益率,営業収益,売上総利益率,当期純利益,株主還元率,経常利益,経常利益率,脱炭素/温室効果ガス"
S100YD39,方針,プライム,アルビス株式会社,財務比率,1,1,"PBR,ROE,WACC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益,営業利益率,営業収益,売上総利益率,当期純利益,株主還元率,経常利益,経常利益率,脱炭素/温室効果ガス"
S100YD39,方針,プライム,アルビス株式会社,非財務指標,0,1,"PBR,ROE,WACC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益,営業利益率,営業収益,売上総利益率,当期純利益,株主還元率,経常利益,経常利益率,脱炭素/温室効果ガス"
S100YD39,方針,プライム,アルビス株式会社,株価関連指標,0,1,"PBR,ROE,WACC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益,営業利益率,営業収益,売上総利益率,当期純利益,株主還元率,経常利益,経常利益率,脱炭素/温室効果ガス"
S100XTM0,報酬,プライム,サッポロホールディングス株式会社,会計数字,1,1,"EBITDA,EPS,ESG,ESG外部評価,ROE,エンゲージメント,脱炭素/温室効果ガス"
S100XTM0,報酬,プライム,サッポロホールディングス株式会社,財務比率,1,1,"EBITDA,EPS,ESG,ESG外部評価,ROE,エンゲージメント,脱炭素/温室効果ガス"
S100XTM0,報酬,プライム,サッポロホールディングス株式会社,非財務指標,1,1,"EBITDA,EPS,ESG,ESG外部評価,ROE,エンゲージメント,脱炭素/温室効果ガス"
S100XTM0,報酬,プライム,サッポロホールディングス株式会社,株価関連指標,0,0,"EBITDA,EPS,ESG,ESG外部評価,ROE,エンゲージメント,脱炭素/温室効果ガス"
S100XTM0,方針,プライム,サッポロホールディングス株式会社,会計数字,1,1,"DOE,EBITDA,ROE,ROIC,キャッシュフロー,サステナビリティ,事業利益,事業利益率,売上高,女性役員比率,女性管理職比率,脱炭素/温室効果ガス,非財務目標"
S100XTM0,方針,プライム,サッポロホールディングス株式会社,財務比率,1,1,"DOE,EBITDA,ROE,ROIC,キャッシュフロー,サステナビリティ,事業利益,事業利益率,売上高,女性役員比率,女性管理職比率,脱炭素/温室効果ガス,非財務目標"
S100XTM0,方針,プライム,サッポロホールディングス株式会社,非財務指標,1,1,"DOE,EBITDA,ROE,ROIC,キャッシュフロー,サステナビリティ,事業利益,事業利益率,売上高,女性役員比率,女性管理職比率,脱炭素/温室効果ガス,非財務目標"
S100XTM0,方針,プライム,サッポロホールディングス株式会社,株価関連指標,1,1,"DOE,EBITDA,ROE,ROIC,キャッシュフロー,サステナビリティ,事業利益,事業利益率,売上高,女性役員比率,女性管理職比率,脱炭素/温室効果ガス,非財務目標"
S100YFG2,報酬,プライム,スズキ株式会社,会計数字,1,1,"ROE,TSR,営業利益"
S100YFG2,報酬,プライム,スズキ株式会社,財務比率,1,1,"ROE,TSR,営業利益"
S100YFG2,報酬,プライム,スズキ株式会社,非財務指標,0,0,"ROE,TSR,営業利益"
S100YFG2,報酬,プライム,スズキ株式会社,株価関連指標,1,1,"ROE,TSR,営業利益"
S100YFG2,方針,プライム,スズキ株式会社,会計数字,1,1,"ROE,営業利益,営業利益率,売上収益,脱炭素/温室効果ガス"
S100YFG2,方針,プライム,スズキ株式会社,財務比率,1,1,"ROE,営業利益,営業利益率,売上収益,脱炭素/温室効果ガス"
S100YFG2,方針,プライム,スズキ株式会社,非財務指標,0,1,"ROE,営業利益,営業利益率,売上収益,脱炭素/温室効果ガス"
S100YFG2,方針,プライム,スズキ株式会社,株価関連指標,0,0,"ROE,営業利益,営業利益率,売上収益,脱炭素/温室効果ガス"
S100YH4R,報酬,プライム,センコーグループホールディングス株式会社,会計数字,1,1,"ROE,営業収益,女性管理職比率,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YH4R,報酬,プライム,センコーグループホールディングス株式会社,財務比率,1,1,"ROE,営業収益,女性管理職比率,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YH4R,報酬,プライム,センコーグループホールディングス株式会社,非財務指標,1,1,"ROE,営業収益,女性管理職比率,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YH4R,報酬,プライム,センコーグループホールディングス株式会社,株価関連指標,0,0,"ROE,営業収益,女性管理職比率,当期純利益,経常利益,脱炭素/温室効果ガス,非財務指標"
S100YH4R,方針,プライム,センコーグループホールディングス株式会社,会計数字,1,1,"ESG,SDGs,エンゲージメント,営業利益,営業利益率,営業収益,脱炭素/温室効果ガス"
S100YH4R,方針,プライム,センコーグループホールディングス株式会社,財務比率,1,1,"ESG,SDGs,エンゲージメント,営業利益,営業利益率,営業収益,脱炭素/温室効果ガス"
S100YH4R,方針,プライム,センコーグループホールディングス株式会社,非財務指標,0,1,"ESG,SDGs,エンゲージメント,営業利益,営業利益率,営業収益,脱炭素/温室効果ガス"
S100YH4R,方針,プライム,センコーグループホールディングス株式会社,株価関連指標,0,0,"ESG,SDGs,エンゲージメント,営業利益,営業利益率,営業収益,脱炭素/温室効果ガス"
S100XUE0,報酬,プライム,ダイトロン株式会社,会計数字,1,1,"ROE,売上高,当期純利益,経常利益率"
S100XUE0,報酬,プライム,ダイトロン株式会社,財務比率,1,1,"ROE,売上高,当期純利益,経常利益率"
S100XUE0,報酬,プライム,ダイトロン株式会社,非財務指標,0,0,"ROE,売上高,当期純利益,経常利益率"
S100XUE0,報酬,プライム,ダイトロン株式会社,株価関連指標,0,0,"ROE,売上高,当期純利益,経常利益率"
S100XUE0,方針,プライム,ダイトロン株式会社,会計数字,1,1,"ESG,サステナビリティ,売上高"
S100XUE0,方針,プライム,ダイトロン株式会社,財務比率,0,0,"ESG,サステナビリティ,売上高"
S100XUE0,方針,プライム,ダイトロン株式会社,非財務指標,0,1,"ESG,サステナビリティ,売上高"
S100XUE0,方針,プライム,ダイトロン株式会社,株価関連指標,0,0,"ESG,サステナビリティ,売上高"
S100YEMC,報酬,プライム,バンドー化学株式会社,会計数字,1,1,"ROE,コア営業利益,売上収益,当期純利益"
S100YEMC,報酬,プライム,バンドー化学株式会社,財務比率,1,1,"ROE,コア営業利益,売上収益,当期純利益"
S100YEMC,報酬,プライム,バンドー化学株式会社,非財務指標,0,0,"ROE,コア営業利益,売上収益,当期純利益"
S100YEMC,報酬,プライム,バンドー化学株式会社,株価関連指標,0,0,"ROE,コア営業利益,売上収益,当期純利益"
S100YEMC,方針,プライム,バンドー化学株式会社,会計数字,1,1,"ROE,コア営業利益,売上収益"
S100YEMC,方針,プライム,バンドー化学株式会社,財務比率,1,1,"ROE,コア営業利益,売上収益"
S100YEMC,方針,プライム,バンドー化学株式会社,非財務指標,0,0,"ROE,コア営業利益,売上収益"
S100YEMC,方針,プライム,バンドー化学株式会社,株価関連指標,0,0,"ROE,コア営業利益,売上収益"
S100YFSR,報酬,プライム,三菱ケミカルグループ株式会社,会計数字,1,1,"ROE,ROIC,TSR,エンゲージメント,コア営業利益,サステナビリティ,売上高,時価総額,株価成長率,脱炭素/温室効果ガス"
S100YFSR,報酬,プライム,三菱ケミカルグループ株式会社,財務比率,1,1,"ROE,ROIC,TSR,エンゲージメント,コア営業利益,サステナビリティ,売上高,時価総額,株価成長率,脱炭素/温室効果ガス"
S100YFSR,報酬,プライム,三菱ケミカルグループ株式会社,非財務指標,1,1,"ROE,ROIC,TSR,エンゲージメント,コア営業利益,サステナビリティ,売上高,時価総額,株価成長率,脱炭素/温室効果ガス"
S100YFSR,報酬,プライム,三菱ケミカルグループ株式会社,株価関連指標,0,1,"ROE,ROIC,TSR,エンゲージメント,コア営業利益,サステナビリティ,売上高,時価総額,株価成長率,脱炭素/温室効果ガス"
S100YFSR,方針,プライム,三菱ケミカルグループ株式会社,会計数字,0,0,
S100YFSR,方針,プライム,三菱ケミカルグループ株式会社,財務比率,0,0,
S100YFSR,方針,プライム,三菱ケミカルグループ株式会社,非財務指標,0,0,
S100YFSR,方針,プライム,三菱ケミカルグループ株式会社,株価関連指標,0,0,
S100YK3Y,報酬,プライム,三菱化工機株式会社,会計数字,1,1,"ROE,エンゲージメント,営業利益,売上高,定性評価"
S100YK3Y,報酬,プライム,三菱化工機株式会社,財務比率,1,1,"ROE,エンゲージメント,営業利益,売上高,定性評価"
S100YK3Y,報酬,プライム,三菱化工機株式会社,非財務指標,1,1,"ROE,エンゲージメント,営業利益,売上高,定性評価"
S100YK3Y,報酬,プライム,三菱化工機株式会社,株価関連指標,0,0,"ROE,エンゲージメント,営業利益,売上高,定性評価"
S100YK3Y,方針,プライム,三菱化工機株式会社,会計数字,1,1,"DOE,ESG,ROE,ROIC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益率,売上高,脱炭素/温室効果ガス,自己資本比率,配当性向"
S100YK3Y,方針,プライム,三菱化工機株式会社,財務比率,1,1,"DOE,ESG,ROE,ROIC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益率,売上高,脱炭素/温室効果ガス,自己資本比率,配当性向"
S100YK3Y,方針,プライム,三菱化工機株式会社,非財務指標,0,1,"DOE,ESG,ROE,ROIC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益率,売上高,脱炭素/温室効果ガス,自己資本比率,配当性向"
S100YK3Y,方針,プライム,三菱化工機株式会社,株価関連指標,1,1,"DOE,ESG,ROE,ROIC,エンゲージメント,キャッシュフロー,サステナビリティ,営業利益率,売上高,脱炭素/温室効果ガス,自己資本比率,配当性向"
S100YCQQ,報酬,プライム,三菱製鋼株式会社,会計数字,1,1,"ESG,ROE,TSR,エンゲージメント,営業利益,売上高,当期純利益,脱炭素/温室効果ガス,非財務指標"
S100YCQQ,報酬,プライム,三菱製鋼株式会社,財務比率,1,1,"ESG,ROE,TSR,エンゲージメント,営業利益,売上高,当期純利益,脱炭素/温室効果ガス,非財務指標"
S100YCQQ,報酬,プライム,三菱製鋼株式会社,非財務指標,1,1,"ESG,ROE,TSR,エンゲージメント,営業利益,売上高,当期純利益,脱炭素/温室効果ガス,非財務指標"
S100YCQQ,報酬,プライム,三菱製鋼株式会社,株価関連指標,0,1,"ESG,ROE,TSR,エンゲージメント,営業利益,売上高,当期純利益,脱炭素/温室効果ガス,非財務指標"
S100YCQQ,方針,プライム,三菱製鋼株式会社,会計数字,1,1,"PBR,ROE,ROIC,営業利益,販売数量"
S100YCQQ,方針,プライム,三菱製鋼株式会社,財務比率,1,1,"PBR,ROE,ROIC,営業利益,販売数量"
S100YCQQ,方針,プライム,三菱製鋼株式会社,非財務指標,0,1,"PBR,ROE,ROIC,営業利益,販売数量"
S100YCQQ,方針,プライム,三菱製鋼株式会社,株価関連指標,0,1,"PBR,ROE,ROIC,営業利益,販売数量"
S100YAIZ,報酬,プライム,全国保証株式会社,会計数字,1,1,"EPS,ROE,エンゲージメント,経常利益"
S100YAIZ,報酬,プライム,全国保証株式会社,財務比率,1,1,"EPS,ROE,エンゲージメント,経常利益"
S100YAIZ,報酬,プライム,全国保証株式会社,非財務指標,1,1,"EPS,ROE,エンゲージメント,経常利益"
S100YAIZ,報酬,プライム,全国保証株式会社,株価関連指標,0,0,"EPS,ROE,エンゲージメント,経常利益"
S100YAIZ,方針,プライム,全国保証株式会社,会計数字,0,1,"EPS,ROE,エンゲージメント"
S100YAIZ,方針,プライム,全国保証株式会社,財務比率,1,1,"EPS,ROE,エンゲージメント"
S100YAIZ,方針,プライム,全国保証株式会社,非財務指標,0,1,"EPS,ROE,エンゲージメント"
S100YAIZ,方針,プライム,全国保証株式会社,株価関連指標,0,0,"EPS,ROE,エンゲージメント"
S100YF86,報酬,プライム,共同印刷株式会社,会計数字,1,1,"ROE,TSR,営業利益,売上高,経常利益"
S100YF86,報酬,プライム,共同印刷株式会社,財務比率,1,1,"ROE,TSR,営業利益,売上高,経常利益"
S100YF86,報酬,プライム,共同印刷株式会社,非財務指標,0,0,"ROE,TSR,営業利益,売上高,経常利益"
S100YF86,報酬,プライム,共同印刷株式会社,株価関連指標,1,1,"ROE,TSR,営業利益,売上高,経常利益"
S100YF86,方針,プライム,共同印刷株式会社,会計数字,1,1,"ROE,営業利益,売上高,売上高比"
S100YF86,方針,プライム,共同印刷株式会社,財務比率,1,1,"ROE,営業利益,売上高,売上高比"
S100YF86,方針,プライム,共同印刷株式会社,非財務指標,0,0,"ROE,営業利益,売上高,売上高比"
S100YF86,方針,プライム,共同印刷株式会社,株価関連指標,0,0,"ROE,営業利益,売上高,売上高比"
S100XPTY,報酬,プライム,協和キリン株式会社,会計数字,1,1,"ROE,コア営業利益率,売上収益,当期純利益,非財務指標,非財務目標"
S100XPTY,報酬,プライム,協和キリン株式会社,財務比率,1,1,"ROE,コア営業利益率,売上収益,当期純利益,非財務指標,非財務目標"
S100XPTY,報酬,プライム,協和キリン株式会社,非財務指標,0,1,"ROE,コア営業利益率,売上収益,当期純利益,非財務指標,非財務目標"
S100XPTY,報酬,プライム,協和キリン株式会社,株価関連指標,0,0,"ROE,コア営業利益率,売上収益,当期純利益,非財務指標,非財務目標"
S100XPTY,方針,プライム,協和キリン株式会社,会計数字,0,0,
S100XPTY,方針,プライム,協和キリン株式会社,財務比率,0,0,
S100XPTY,方針,プライム,協和キリン株式会社,非財務指標,0,0,
S100XPTY,方針,プライム,協和キリン株式会社,株価関連指標,0,0,
S100YH23,報酬,プライム,四国電力株式会社,会計数字,1,1,"ESG,ROE,エンゲージメント,経常利益,脱炭素/温室効果ガス"
S100YH23,報酬,プライム,四国電力株式会社,財務比率,1,1,"ESG,ROE,エンゲージメント,経常利益,脱炭素/温室効果ガス"
S100YH23,報酬,プライム,四国電力株式会社,非財務指標,0,1,"ESG,ROE,エンゲージメント,経常利益,脱炭素/温室効果ガス"
S100YH23,報酬,プライム,四国電力株式会社,株価関連指標,0,0,"ESG,ROE,エンゲージメント,経常利益,脱炭素/温室効果ガス"
S100YH23,方針,プライム,四国電力株式会社,会計数字,1,1,"DOE,ROE,ROIC,キャッシュフロー,サステナビリティ,経常利益,脱炭素/温室効果ガス,自己資本比率"
S100YH23,方針,プライム,四国電力株式会社,財務比率,1,1,"DOE,ROE,ROIC,キャッシュフロー,サステナビリティ,経常利益,脱炭素/温室効果ガス,自己資本比率"
S100YH23,方針,プライム,四国電力株式会社,非財務指標,0,1,"DOE,ROE,ROIC,キャッシュフロー,サステナビリティ,経常利益,脱炭素/温室効果ガス,自己資本比率"
S100YH23,方針,プライム,四国電力株式会社,株価関連指標,1,1,"DOE,ROE,ROIC,キャッシュフロー,サステナビリティ,経常利益,脱炭素/温室効果ガス,自己資本比率"
S100YIBH,報酬,プライム,富士フイルムホールディングス株式会社,会計数字,1,1,"ESG,ROIC,エンゲージメント,営業利益,売上高,脱炭素/温室効果ガス"
S100YIBH,報酬,プライム,富士フイルムホールディングス株式会社,財務比率,1,1,"ESG,ROIC,エンゲージメント,営業利益,売上高,脱炭素/温室効果ガス"
S100YIBH,報酬,プライム,富士フイルムホールディングス株式会社,非財務指標,0,1,"ESG,ROIC,エンゲージメント,営業利益,売上高,脱炭素/温室効果ガス"
S100YIBH,報酬,プライム,富士フイルムホールディングス株式会社,株価関連指標,0,0,"ESG,ROIC,エンゲージメント,営業利益,売上高,脱炭素/温室効果ガス"
S100YIBH,方針,プライム,富士フイルムホールディングス株式会社,会計数字,1,1,"ESG,ROE,ROIC,キャッシュフロー,営業利益,売上高,当期純利益"
S100YIBH,方針,プライム,富士フイルムホールディングス株式会社,財務比率,1,1,"ESG,ROE,ROIC,キャッシュフロー,営業利益,売上高,当期純利益"
S100YIBH,方針,プライム,富士フイルムホールディングス株式会社,非財務指標,0,1,"ESG,ROE,ROIC,キャッシュフロー,営業利益,売上高,当期純利益"
S100YIBH,方針,プライム,富士フイルムホールディングス株式会社,株価関連指標,0,0,"ESG,ROE,ROIC,キャッシュフロー,営業利益,売上高,当期純利益"
S100YBT6,報酬,プライム,日本郵船株式会社,会計数字,1,1,"ESG,ROE,TSR,サステナビリティ,女性管理職比率,定性評価,経常利益,脱炭素/温室効果ガス"
S100YBT6,報酬,プライム,日本郵船株式会社,財務比率,1,1,"ESG,ROE,TSR,サステナビリティ,女性管理職比率,定性評価,経常利益,脱炭素/温室効果ガス"
S100YBT6,報酬,プライム,日本郵船株式会社,非財務指標,1,1,"ESG,ROE,TSR,サステナビリティ,女性管理職比率,定性評価,経常利益,脱炭素/温室効果ガス"
S100YBT6,報酬,プライム,日本郵船株式会社,株価関連指標,0,1,"ESG,ROE,TSR,サステナビリティ,女性管理職比率,定性評価,経常利益,脱炭素/温室効果ガス"
S100YBT6,方針,プライム,日本郵船株式会社,会計数字,1,1,"ESG,ROE,ROIC,当期純利益,脱炭素/温室効果ガス,配当性向"
S100YBT6,方針,プライム,日本郵船株式会社,財務比率,1,1,"ESG,ROE,ROIC,当期純利益,脱炭素/温室効果ガス,配当性向"
S100YBT6,方針,プライム,日本郵船株式会社,非財務指標,1,1,"ESG,ROE,ROIC,当期純利益,脱炭素/温室効果ガス,配当性向"
S100YBT6,方針,プライム,日本郵船株式会社,株価関連指標,1,1,"ESG,ROE,ROIC,当期純利益,脱炭素/温室効果ガス,配当性向"
S100YAEV,報酬,プライム,日鉄ソリューションズ株式会社,会計数字,1,1,"ROE,サステナビリティ,営業利益,営業利益率,当期純利益"
S100YAEV,報酬,プライム,日鉄ソリューションズ株式会社,財務比率,1,1,"ROE,サステナビリティ,営業利益,営業利益率,当期純利益"
S100YAEV,報酬,プライム,日鉄ソリューションズ株式会社,非財務指標,0,1,"ROE,サステナビリティ,営業利益,営業利益率,当期純利益"
S100YAEV,報酬,プライム,日鉄ソリューションズ株式会社,株価関連指標,0,0,"ROE,サステナビリティ,営業利益,営業利益率,当期純利益"
S100YAEV,方針,プライム,日鉄ソリューションズ株式会社,会計数字,1,1,"ROE,キャッシュフロー,サステナビリティ,営業利益,営業利益率,売上収益,配当性向"
S100YAEV,方針,プライム,日鉄ソリューションズ株式会社,財務比率,1,1,"ROE,キャッシュフロー,サステナビリティ,営業利益,営業利益率,売上収益,配当性向"
S100YAEV,方針,プライム,日鉄ソリューションズ株式会社,非財務指標,0,1,"ROE,キャッシュフロー,サステナビリティ,営業利益,営業利益率,売上収益,配当性向"
S100YAEV,方針,プライム,日鉄ソリューションズ株式会社,株価関連指標,1,1,"ROE,キャッシュフロー,サステナビリティ,営業利益,営業利益率,売上収益,配当性向"
S100XT0N,報酬,プライム,東京応化工業株式会社,会計数字,1,1,"EBITDA,ROE,エンゲージメント,売上高,非財務指標"
S100XT0N,報酬,プライム,東京応化工業株式会社,財務比率,1,1,"EBITDA,ROE,エンゲージメント,売上高,非財務指標"
S100XT0N,報酬,プライム,東京応化工業株式会社,非財務指標,0,1,"EBITDA,ROE,エンゲージメント,売上高,非財務指標"
S100XT0N,報酬,プライム,東京応化工業株式会社,株価関連指標,0,0,"EBITDA,ROE,エンゲージメント,売上高,非財務指標"
S100XT0N,方針,プライム,東京応化工業株式会社,会計数字,1,1,"EBITDA,ROE,SDGs,キャッシュフロー,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100XT0N,方針,プライム,東京応化工業株式会社,財務比率,1,1,"EBITDA,ROE,SDGs,キャッシュフロー,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100XT0N,方針,プライム,東京応化工業株式会社,非財務指標,0,1,"EBITDA,ROE,SDGs,キャッシュフロー,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100XT0N,方針,プライム,東京応化工業株式会社,株価関連指標,0,0,"EBITDA,ROE,SDGs,キャッシュフロー,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100Y5O3,報酬,プライム,東宝株式会社,会計数字,1,1,"ESG,ROE,エンゲージメント,営業利益,脱炭素/温室効果ガス"
S100Y5O3,報酬,プライム,東宝株式会社,財務比率,1,1,"ESG,ROE,エンゲージメント,営業利益,脱炭素/温室効果ガス"
S100Y5O3,報酬,プライム,東宝株式会社,非財務指標,1,1,"ESG,ROE,エンゲージメント,営業利益,脱炭素/温室効果ガス"
S100Y5O3,報酬,プライム,東宝株式会社,株価関連指標,0,0,"ESG,ROE,エンゲージメント,営業利益,脱炭素/温室効果ガス"
S100Y5O3,方針,プライム,東宝株式会社,会計数字,1,1,"ROE,サステナビリティ,営業利益,配当性向"
S100Y5O3,方針,プライム,東宝株式会社,財務比率,1,1,"ROE,サステナビリティ,営業利益,配当性向"
S100Y5O3,方針,プライム,東宝株式会社,非財務指標,0,1,"ROE,サステナビリティ,営業利益,配当性向"
S100Y5O3,方針,プライム,東宝株式会社,株価関連指標,1,1,"ROE,サステナビリティ,営業利益,配当性向"
S100XTP9,報酬,プライム,東洋炭素株式会社,会計数字,1,1,"ESG,ESG外部評価,ROE,エンゲージメント,営業利益,売上高,株価成長率"
S100XTP9,報酬,プライム,東洋炭素株式会社,財務比率,1,1,"ESG,ESG外部評価,ROE,エンゲージメント,営業利益,売上高,株価成長率"
S100XTP9,報酬,プライム,東洋炭素株式会社,非財務指標,1,1,"ESG,ESG外部評価,ROE,エンゲージメント,営業利益,売上高,株価成長率"
S100XTP9,報酬,プライム,東洋炭素株式会社,株価関連指標,1,1,"ESG,ESG外部評価,ROE,エンゲージメント,営業利益,売上高,株価成長率"
S100XTP9,方針,プライム,東洋炭素株式会社,会計数字,1,1,"ROE,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100XTP9,方針,プライム,東洋炭素株式会社,財務比率,1,1,"ROE,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100XTP9,方針,プライム,東洋炭素株式会社,非財務指標,0,1,"ROE,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100XTP9,方針,プライム,東洋炭素株式会社,株価関連指標,0,0,"ROE,サステナビリティ,営業利益,売上高,脱炭素/温室効果ガス"
S100YI2T,報酬,プライム,株式会社　商船三井,会計数字,1,1,"ROE,TSR,エンゲージメント,当期純利益,株価成長率,環境指標,脱炭素/温室効果ガス,配当性向"
S100YI2T,報酬,プライム,株式会社　商船三井,財務比率,1,1,"ROE,TSR,エンゲージメント,当期純利益,株価成長率,環境指標,脱炭素/温室効果ガス,配当性向"
S100YI2T,報酬,プライム,株式会社　商船三井,非財務指標,0,1,"ROE,TSR,エンゲージメント,当期純利益,株価成長率,環境指標,脱炭素/温室効果ガス,配当性向"
S100YI2T,報酬,プライム,株式会社　商船三井,株価関連指標,1,1,"ROE,TSR,エンゲージメント,当期純利益,株価成長率,環境指標,脱炭素/温室効果ガス,配当性向"
S100YI2T,方針,プライム,株式会社　商船三井,会計数字,0,0,サステナビリティ
S100YI2T,方針,プライム,株式会社　商船三井,財務比率,0,0,サステナビリティ
S100YI2T,方針,プライム,株式会社　商船三井,非財務指標,0,1,サステナビリティ
S100YI2T,方針,プライム,株式会社　商船三井,株価関連指標,0,0,サステナビリティ
